"Prcp_ratio1E" "Temp_Delta1"
"1" 0.937643918169482 2.19295278420997
"2" 0.827424234326794 2.88653160236657
"3" 1.02411443953535 1.91517851761882
"4" 1.07100934148639 2.48367984945339
"5" 0.770611809939792 1.55528543473236
"6" 0.962874421125623 1.80962020920382
"7" 1.06649021874216 1.5012828644779
"8" 1.07416372651397 2.47379159104256
"9" 1.03140538315456 1.57682917385347
"10" 1.23674859826029 2.07645117921962
"11" 0.953510995244614 1.6410817668788
"12" 1.14371358246481 1.82095198576886
"13" 1.06257011961433 2.65381514446603
"14" 1.19114814356312 2.07266753051016
"15" 0.68978660825459 2.60680367998661
"16" 0.935765481837146 2.29019762956434
"17" 1.05165244080815 2.26223987795058
"18" 0.814841285529673 2.56983222559331
"19" 1.07930520845752 2.58545170979841
"20" 0.86364903000118 2.63933731350634
"21" 1.11645643959473 2.24980447394034
"22" 1.27618543910091 2.30778262170534
"23" 1.06569512259112 2.64915284907061
"24" 1.33535715301443 3.08498881184866
"25" 0.833468936490583 3.3651186779851
"26" 1.25865304104694 3.11724129468203
"27" 1.01193932605591 3.44800170553582
"28" 1.08454156218988 3.37645128797444
"29" 1.09380551338387 1.28508557400533
"30" 1.2150147797497 1.34163589645473
"31" 0.877367867643691 1.18228029994264
"32" 1.34376592136398 1.09353937840178
"33" 1.12272395856791 1.47277492892648
"34" 1.03843939065132 1.86642718296202
"35" 0.975631814141107 2.0543466795295
"36" 0.934528406936942 1.52615055202965
"37" 1.61122310989827 1.70750865191221
"38" 1.09292561089173 1.7556753948804
"39" 0.978708131568713 1.59184398518669
"40" 1.11469105606793 1.49703929393537
"41" 1.22260640894671 1.19535497479022
"42" 1.44743054278083 1.64438300281763
"43" 1.2287305738621 1.65420272806807
"44" 1.01452565533752 2.0576959306522
"45" 1.03226704657464 2.32397133057552
"46" 0.891649893994932 2.2321955764341
"47" 1.5691468670561 2.17366917845276
"48" 1.22116413323715 2.18981830423314
"49" 1.22252473674464 1.83314330946832
"50" 1.09623053840891 2.35756998487881
"51" 1.07674324535543 1.70270672792953
"52" 0.962189885784905 1.99772268793886
"53" 1.09078759389687 1.69796503226435
"54" 0.990047376432709 2.209643771322
"55" 0.979174298723997 2.52441609558605
"56" 1.1003990003291 1.96070108439714
"57" 1.21231935560913 1.79398225647589
"58" 1.03721615577742 1.80269897062154
"59" 1.17618349560143 2.82178804039482
"60" 1.16690957801839 2.81395929900427
"61" 1.09078759389687 1.69796503226435
"62" 0.882329468544103 1.990847071343
"63" 0.934430993970349 2.75714409247277
"64" 1.39231986862184 1.72625257971268
"65" 1.20829433424155 2.38252671952285
"66" 0.945981385845123 2.37459391944465
"67" 1.21601544428102 2.2716220533564
"68" 1.02985144332171 2.37015393350332
"69" 1.18621474410212 2.4731647261788
"70" 1.10338075467763 2.03102213560589
"71" 0.911343477957928 2.14683398509782
"72" 0.792447435479213 1.91842712828564
"73" 0.783237546282016 1.4583565007363
"74" 0.803294292167194 1.49671320106302
"75" 0.747658952892548 1.60771534889937
"76" 0.917051586268761 1.53543851992914
"77" 0.902986036436583 1.65811501668086
"78" 0.913728415472046 1.5703301671242
"79" 0.767686957851782 1.53516212543325
"80" 1.18963190658116 2.61499190153111
"81" 0.969497377185878 2.55816459360104
"82" 0.797771859967719 2.42326709204723
"83" 0.766958209758893 2.26802977699609
"84" 0.778037397155084 1.68961454294031
"85" 0.871499593493815 2.19712648211964
"86" 0.769058327538256 1.74002199482823
"87" 0.975305824495465 1.82778902467754
"88" 0.878576541248575 1.90914578402326
"89" 0.766912517550855 2.1089082399058
"90" 1.04935297172494 1.89191568860459
"91" 0.899858206661587 1.55285498052836
"92" 0.738497138553998 1.46716588425731
"93" 0.720508894852408 1.34585722616267
"94" 0.838993207909587 1.11688162779051
"95" 0.746540087925204 1.49970601368991
"96" 1.025763094131 1.50011049303271
"97" 1.05411508880453 1.63106956261964
"98" 0.964575496274215 1.35029357430481
"99" 0.829032434846347 1.36361877229952
"100" 1.25382740873377 2.91612641033199
"101" 0.792515707593766 2.77934359229273
"102" 0.922203039755318 2.87869470249566
"103" 0.828635964297598 2.46418567619153
"104" 0.699448921959131 2.14035620613704
"105" 0.723776582787374 2.54693275174451
"106" 0.899662104787033 2.06468655126436
"107" 1.07596495908783 2.64832087279785
"108" 0.819952320516817 2.40038037423104
"109" 0.647543075434911 2.74325345702588
"110" 1.06061388567013 1.05792923217255
"111" 1.10009958233039 1.01713456807155
"112" 0.856125942100486 1.94149181700888
"113" 1.09759302103996 1.5594415114276
"114" 1.0320256071367 1.69311754835977
"115" 0.981376906271692 2.403371195708
"116" 1.07707821075899 2.17362695551581
"117" 1.2180332488534 2.01950986040017
"118" 0.967970956181754 1.4687824661533
"119" 0.94409439553119 2.0296442365599
"120" 0.887168464603667 2.53980821198414
"121" 1.22187904702115 2.10970965765771
"122" 1.21115497519559 3.14668409956826
"123" 1.11180037642275 3.1294216758202
"124" 1.03384853513179 0.543834123890552
"125" 1.30924150440297 0.310473950774899
"126" 1.08061954405807 0.353092576705272
"127" 1.07767585000372 0.852549771160358
"128" 1.16508419103888 0.910367054811548
"129" 0.940906980525949 0.921189696590105
"130" 1.3063151890962 0.925566162216285
"131" 1.24531755771858 0.584332565915965
"132" 0.887993064355027 0.818530379803406
"133" 1.11741791676423 1.35479124216806
"134" 1.05806939884507 1.39870690043483
"135" 1.03187730059233 1.51740887548242
"136" 1.13136795161525 2.16243670379358
"137" 0.984326895396288 2.63888042375209
"138" 1.05167375346319 2.2483664420862
"139" 0.985661498431436 3.05594842292014
"140" 0.997293578564225 1.56936737767288
"141" 0.876572548302766 1.83165631280059
"142" 1.03491445686814 1.4348838824838
"143" 0.925794893452308 2.10711671657979
"144" 0.973223154168972 0.996642229623266
"145" 0.991330292270655 1.31104448000117
"146" 0.947183590313402 1.31699079961058
"147" 0.827366486317904 1.93584927873952
"148" 1.00043775705942 1.39842752400372
"149" 1.22141540818003 1.02240919835037
"150" 1.28419400780126 1.37523357319453
"151" 1.01226180557924 1.37294616855326
"152" 1.05844988551282 1.42538950720004
"153" 0.863815954184215 1.66818437167104
"154" 1.32541729810786 1.08623196357299
"155" 1.33050408097254 1.53294911242667
"156" 1.05973499198525 1.8474343566904
"157" 0.982028636970965 1.33807516873829
"158" 0.974465760367734 2.09919156668678
"159" 0.965445284676342 2.85471974360565
"160" 1.04220278511881 2.02231346865495
"161" 1.00322280193064 3.12876866611223
"162" 1.08140702652744 2.02267446707165
"163" 1.14413539354441 2.93110647617824
"164" 0.828704616593324 2.1284560277585
"165" 1.15006913634514 2.3629163917568
"166" 1.19827309774951 2.15359998373758
"167" 1.17418954510866 1.8883942434239
"168" 0.99521599924478 2.27360809367327
"169" 1.17682321692905 2.49962259545213
"170" 0.931743099347785 2.63357605437438
"171" 1.14912172087212 2.2120933157584
"172" 1.01113949651679 2.02064721756984
"173" 0.976873630460651 2.28864841167889
"174" 0.940728033365894 2.30225644745524
"175" 1.05799268477595 2.06747428325433
"176" 0.919459597746446 3.07863441036334
"177" 1.09597070456486 3.00365811487039
"178" 1.07518177408591 3.03305440001071
"179" 1.15385069908451 2.89914076342469
"180" 1.28234527388054 1.11544819970926
"181" 1.02991363412673 1.7425896955861
"182" 1.2328519532823 1.75412938095748
"183" 1.06036573998938 1.77277888544495
"184" 1.09057386892892 1.90060856198035
"185" 1.07851975175403 2.23167478428001
"186" 1.05626781307179 2.22176555142043
"187" 0.867326341575679 2.27250340488695
"188" 1.01522542492205 2.04049016970491
"189" 1.04319064046849 2.03045049986196
"190" 1.08761361667607 2.81678507039472
"191" 1.006662697391 2.85330335457646
"192" 1.02984165995081 2.95879487000288
"193" 0.920409729161652 2.98647480730027
"194" 1.1781446956873 1.58793879094578
"195" 0.959158893133713 2.34636548476087
"196" 1.10735732274775 2.14812641091763
"197" 1.02704355751266 3.20286607588567
