"Prcp_ratio1E" "Temp_Delta1"
"1" 0.830026554458297 2.23658354228315
"2" 0.896505402753522 2.11563046764774
"3" 0.928772301859696 1.72009640261816
"4" 1.05076424887372 1.91923067335692
"5" 1.18670309639308 1.6856688682948
"6" 0.966865289187509 2.11221430419787
"7" 1.13668448211788 1.65635599481806
"8" 1.04666524535013 1.91428370832154
"9" 1.09702285649025 1.99795346636983
"10" 1.05129601949876 2.11830477239514
"11" 1.04040718834606 2.19514421817486
"12" 1.12366020605282 1.79259615808314
"13" 1.01061113913601 2.44106557338754
"14" 1.10110339755605 1.41563568959888
"15" 1.0959411341507 1.39990316628711
"16" 0.969652752343284 1.83608240921238
"17" 1.08080294063844 1.43257022565948
"18" 1.01830914120367 1.48087699165339
"19" 0.873915866937662 2.54932484388114
"20" 0.935989559168303 2.18796234965561
"21" 0.887505167960655 1.82845169254564
"22" 1.07587744089908 1.2553193765003
"23" 1.14544293331775 1.30098263135888
"24" 1.15424348467342 0.65444014503489
"25" 0.931918076676517 2.38338697156182
"26" 0.860124043158713 2.38237343440216
"27" 0.916003334588603 1.64455733037734
"28" 0.886696921757614 2.37130488351572
"29" 0.9397487501887 2.0322470181101
"30" 1.02715298545309 1.44392710866072
"31" 0.906882039501023 2.01763391446224
"32" 1.02863283398429 1.84941030803546
"33" 0.932497618495784 1.9887685067362
"34" 0.917483541529827 1.52055353108274
"35" 0.944885699366635 2.62145378541696
"36" 0.877049667520692 2.6945620929934
"37" 0.916853534204242 1.88223661068117
"38" 0.888843991701464 2.98967753604359
"39" 0.820899112085531 2.56916215469715
"40" 0.849983919036384 2.22655054863503
"41" 0.797412724368845 2.98024687382664
"42" 0.842383618674096 2.94041073177964
"43" 0.751169809771739 2.9711411961832
"44" 0.732998910961611 2.98963547694553
"45" 0.81402423341356 2.73217000331191
"46" 0.744427530549469 2.66489797879882
"47" 0.815369522568255 2.30224186452817
"48" 0.902105449018657 2.23344618454823
"49" 0.809377149620395 2.24207740319534
"50" 1.04910516890868 2.27508962344009
"51" 1.05120628034751 2.29669970427302
"52" 1.06546661714611 1.98600564952194
"53" 0.996365564837672 2.45247268438187
"54" 1.03160169640343 2.3211935921809
"55" 1.07460542409984 1.99969909881861
"56" 1.06695278424646 1.37678520217237
"57" 0.979531246124024 2.04714795094291
"58" 1.03228517019749 1.66933131202035
"59" 1.00619283536739 2.48448635886706
"60" 1.11190141315284 1.87160528552578
"61" 0.949899454691305 2.55304596746665
"62" 1.00362851864859 1.98105406405515
"63" 0.971750041770638 1.98278363736754
"64" 0.985015511087971 2.09498408795076
"65" 0.942358388102517 1.98417281086649
"66" 1.00962027171306 1.89786249460628
"67" 0.993358074175725 1.94472254542028
"68" 1.00029612765221 1.94617576058821
"69" 1.01905182043689 1.96478498930847
"70" 1.048905923744 1.34214514168888
"71" 1.11523593005204 1.75854429387109
"72" 0.992244597996732 2.16542881547846
"73" 0.972835816866629 1.6666585689482
"74" 1.01290004277284 1.90728040468831
"75" 0.971677190289394 1.60988555025245
"76" 1.02808688568366 1.55315039605474
"77" 1.0254768399177 1.7773941428079
"78" 1.04130636468834 1.56463537203334
"79" 1.02602562267314 1.35044721351679
"80" 0.952074918669528 1.40266979351051
"81" 1.03536463793368 1.52847200823854
"82" 0.960290342909604 1.52781042021914
"83" 1.1156084768643 2.43376214825512
"84" 1.02419110262297 2.12215561923333
"85" 1.11201213972346 1.97806855508908
"86" 1.14217891852772 2.26857956947103
"87" 1.01829456471339 2.29467216995408
"88" 1.0534244736575 2.32573518825313
"89" 1.0827471497868 2.44978686971788
"90" 1.04704670339738 2.10976147363981
"91" 1.05755977023614 2.09633205402097
"92" 1.02811105995489 2.30930729801342
"93" 1.0432723320537 2.03302280189775
"94" 1.00574711134329 1.67396881224402
"95" 1.03195818525273 1.4466920658675
"96" 1.04812676292505 1.60166201408308
"97" 1.04807064823267 1.68925923445802
"98" 0.986135842306885 1.5800049004106
"99" 1.02261664880331 1.78299577407863
"100" 0.970686017776235 1.47679461712564
"101" 0.986472358395187 1.4782794444488
"102" 0.98070160334993 1.43055704657701
"103" 0.93884936504477 1.36009548229535
"104" 1.08672218493065 1.05976435204428
"105" 1.00900478171046 1.15640547560238
"106" 1.05774429472925 0.958063298702648
"107" 0.984716766562954 1.27517988093591
"108" 1.00192650554303 0.836772411209818
"109" 1.03890317439393 0.92911046910147
"110" 0.994611171857005 2.87646970007707
"111" 0.991071188507356 2.69469707151152
"112" 0.91255369038757 2.50786526794808
