"Prcp_ratio2E" "Temp_Delta2"
"1" 0.880689408120661 3.19481425530739
"2" 0.85463574066188 3.5528651220716
"3" 0.935877108155206 2.0444674950237
"4" 1.11546772056717 2.67148582869318
"5" 1.14304730229742 2.65186956735811
"6" 1.03739361079777 2.79878289066308
"7" 1.20594240990831 2.30137375312375
"8" 1.04857974448099 2.88993233090685
"9" 1.14636999079358 3.2259736760282
"10" 1.12563402331992 3.35990945436156
"11" 1.06148689161875 3.60104013793435
"12" 1.11654154112962 3.32112215688284
"13" 1.04740838820984 3.39244071598191
"14" 1.11976218586883 1.69218051917269
"15" 1.12641550196613 1.90173426273618
"16" 1.05998663051828 2.03856677543642
"17" 1.08748477456809 1.78561008172017
"18" 1.03379134249395 1.95727593289399
"19" 0.773561844699011 4.00862244359639
"20" 0.82154842364765 4.23945769564304
"21" 0.895812337179231 2.57696657773783
"22" 1.02970884936437 2.10504855827602
"23" 1.07186215529461 2.68577678302331
"24" 1.16435692889594 1.06019259840546
"25" 0.858742434368005 3.90051576857854
"26" 0.727598411467957 4.32156933883005
"27" 0.887481943845848 2.47948273499646
"28" 0.871970756607065 3.46932821665091
"29" 0.869077311593808 3.85015636490286
"30" 0.98834598976914 2.26753555802217
"31" 0.910396795387513 3.12280825628293
"32" 0.88778009826642 3.42069000487744
"33" 0.858585191420517 3.94611153775558
"34" 0.859006341165535 2.23109764830397
"35" 0.850733028663296 3.33791858604192
"36" 0.842854052446432 3.93366006259113
"37" 0.938300622160801 2.65205871938609
"38" 0.786411245969122 4.37412116179462
"39" 0.721260569457287 4.85190156841331
"40" 0.88059320840883 3.09884753994332
"41" 0.709759703907774 4.54791197533354
"42" 0.753838069153169 4.55441101856358
"43" 0.713534158179573 4.49524687383462
"44" 0.63429739738727 5.10596099541916
"45" 0.73813956141715 4.93008684808281
"46" 0.667190300468278 4.73328690510757
"47" 0.774995971613547 3.14910411481518
"48" 0.90114602284535 3.04239215308625
"49" 0.817049934790092 3.22806592363473
"50" 1.07948821661213 3.50637325896614
"51" 1.0647017911552 3.63017956451593
"52" 1.11891517493106 3.27106113383702
"53" 1.11218362217226 3.66244408916719
"54" 1.04681791354843 3.93106632101609
"55" 1.11127466845331 3.81735230024124
"56" 1.04455445043753 2.69971654056639
"57" 1.0793904789646 2.32215718207127
"58" 1.09332088894689 2.39735596384403
"59" 0.937578057724367 3.8495878806136
"60" 0.940599150740946 4.01223181249295
"61" 0.929426094307078 3.97140100430544
"62" 0.970748667214498 4.02457956934973
"63" 0.985299373771328 3.85602177249526
"64" 0.930685667641888 3.95155783186445
"65" 0.989586948312885 3.00401889755708
"66" 1.0489587742312 2.70206567676027
"67" 0.949516977333504 3.01868087589533
"68" 0.952575137349831 2.96237492977696
"69" 1.04290195870015 2.76140469622802
"70" 0.970057576312952 2.58969039609653
"71" 1.09123182658633 2.46770758854565
"72" 0.984699453805491 2.88913405882647
"73" 0.970334847052366 3.16396600977179
"74" 1.00005486393311 2.93498678662689
"75" 0.960021219765115 2.98046252460693
"76" 1.02675667462592 2.78619529565002
"77" 0.977808872832095 3.04386451937625
"78" 1.06613568338277 2.14008308500538
"79" 1.04311990219052 2.13467320203612
"80" 0.988794125523552 1.9973573455759
"81" 1.07632724522905 2.04533930190075
"82" 1.02391216101896 2.48700600138236
"83" 1.08322943221352 3.34229397472162
"84" 1.10670701695878 2.69049811875847
"85" 1.13369454396091 2.80023497130662
"86" 1.18992711610345 2.92831909194225
"87" 1.15807718503765 2.60976612569129
"88" 1.19133724255434 2.50342973767547
"89" 1.05247735425315 4.27189581349225
"90" 1.07664398062499 3.67386739888917
"91" 1.07488712862581 3.60345559936587
"92" 1.20801334274015 3.5477193810827
"93" 1.10753147711438 1.87314183766292
"94" 1.0559602523057 1.76803356786535
"95" 1.0866356922136 1.62954099015138
"96" 1.0686774181816 2.08152827750505
"97" 1.1714013133565 1.86145368142477
"98" 1.09577215455694 1.73580573359761
"99" 1.08069332140154 1.8817965681242
"100" 0.879875233116484 2.40740522949444
"101" 0.973121383988556 2.07056535867289
"102" 1.03680796972828 1.97792586635785
"103" 0.935709372673827 2.18072854424497
"104" 1.01309040677623 2.20631614390715
"105" 1.05890655251996 2.17636054314431
"106" 0.951856636186166 2.18010304518453
"107" 0.927987263741422 2.25301484879954
"108" 1.02322161858797 1.4057118488112
"109" 0.956222466734946 1.37988206881328
"110" 1.04019754743705 4.27656617670051
"111" 0.989806837553782 4.79237986700665
"112" 0.965237706692576 3.32853559514592
